Lokalitetsnavn;ObservationsStedNr;ObservationsStedNavn;Dato;Xutm_Euref89_Zone32;Yutm_Euref89_Zone32;Parameter;Enhed;Resultat;Kontrol;Kvalitet
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180714";"533973";"6254732";"Vandføring";"m3/s";"2,34999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180715";"533973";"6254732";"Vandføring";"m3/s";"2,20000004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180716";"533973";"6254732";"Vandføring";"m3/s";"2,27500009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180717";"533973";"6254732";"Vandføring";"m3/s";"2,32500004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180718";"533973";"6254732";"Vandføring";"m3/s";"2,29999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180719";"533973";"6254732";"Vandføring";"m3/s";"2,34999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180720";"533973";"6254732";"Vandføring";"m3/s";"2,375";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180721";"533973";"6254732";"Vandføring";"m3/s";"2,40000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180722";"533973";"6254732";"Vandføring";"m3/s";"2,29999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180723";"533973";"6254732";"Vandføring";"m3/s";"2,29999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180724";"533973";"6254732";"Vandføring";"m3/s";"2,20000004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180725";"533973";"6254732";"Vandføring";"m3/s";"2,25";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180726";"533973";"6254732";"Vandføring";"m3/s";"2,29999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180727";"533973";"6254732";"Vandføring";"m3/s";"2,27500009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180728";"533973";"6254732";"Vandføring";"m3/s";"2,32500004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180729";"533973";"6254732";"Vandføring";"m3/s";"2,17499995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180730";"533973";"6254732";"Vandføring";"m3/s";"2,18499994277954";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180731";"533973";"6254732";"Vandføring";"m3/s";"2,18499994277954";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180801";"533973";"6254732";"Vandføring";"m3/s";"2,14000010490417";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180802";"533973";"6254732";"Vandføring";"m3/s";"2,14000010490417";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180803";"533973";"6254732";"Vandføring";"m3/s";"2,14000010490417";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180804";"533973";"6254732";"Vandføring";"m3/s";"2,14000010490417";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180805";"533973";"6254732";"Vandføring";"m3/s";"2,0699999332428";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180806";"533973";"6254732";"Vandføring";"m3/s";"2,0699999332428";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180807";"533973";"6254732";"Vandføring";"m3/s";"2,14000010490417";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180808";"533973";"6254732";"Vandføring";"m3/s";"2,14000010490417";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180809";"533973";"6254732";"Vandføring";"m3/s";"2,21000003814697";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180810";"533973";"6254732";"Vandføring";"m3/s";"2,25";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180811";"533973";"6254732";"Vandføring";"m3/s";"2,29999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180812";"533973";"6254732";"Vandføring";"m3/s";"2,29999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180813";"533973";"6254732";"Vandføring";"m3/s";"2,25";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180814";"533973";"6254732";"Vandføring";"m3/s";"2,28999996185303";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180815";"533973";"6254732";"Vandføring";"m3/s";"2,29999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180713";"533973";"6254732";"Vandføring";"m3/s";"2,32500004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180712";"533973";"6254732";"Vandføring";"m3/s";"2,29999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180711";"533973";"6254732";"Vandføring";"m3/s";"2,25";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180710";"533973";"6254732";"Vandføring";"m3/s";"2,20000004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180709";"533973";"6254732";"Vandføring";"m3/s";"2,40000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180708";"533973";"6254732";"Vandføring";"m3/s";"2,34999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180707";"533973";"6254732";"Vandføring";"m3/s";"2,5";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180706";"533973";"6254732";"Vandføring";"m3/s";"2,29999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180705";"533973";"6254732";"Vandføring";"m3/s";"2";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180704";"533973";"6254732";"Vandføring";"m3/s";"2,25";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180703";"533973";"6254732";"Vandføring";"m3/s";"2,5";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180702";"533973";"6254732";"Vandføring";"m3/s";"2,59999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180701";"533973";"6254732";"Vandføring";"m3/s";"2,54999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180630";"533973";"6254732";"Vandføring";"m3/s";"2,79999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180629";"533973";"6254732";"Vandføring";"m3/s";"2,65000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180628";"533973";"6254732";"Vandføring";"m3/s";"2,57500004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180627";"533973";"6254732";"Vandføring";"m3/s";"2,59999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180626";"533973";"6254732";"Vandføring";"m3/s";"2,34999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180625";"533973";"6254732";"Vandføring";"m3/s";"2,45000004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180624";"533973";"6254732";"Vandføring";"m3/s";"2,54999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180623";"533973";"6254732";"Vandføring";"m3/s";"2,79999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180622";"533973";"6254732";"Vandføring";"m3/s";"2,59999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180621";"533973";"6254732";"Vandføring";"m3/s";"2,45000004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180620";"533973";"6254732";"Vandføring";"m3/s";"2,45000004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180619";"533973";"6254732";"Vandføring";"m3/s";"2,52500009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180618";"533973";"6254732";"Vandføring";"m3/s";"2,52500009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180617";"533973";"6254732";"Vandføring";"m3/s";"2,65000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180616";"533973";"6254732";"Vandføring";"m3/s";"2,82500004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180615";"533973";"6254732";"Vandføring";"m3/s";"2,77500009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180614";"533973";"6254732";"Vandføring";"m3/s";"2,65000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180613";"533973";"6254732";"Vandføring";"m3/s";"2,77500009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180612";"533973";"6254732";"Vandføring";"m3/s";"2,75";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180611";"533973";"6254732";"Vandføring";"m3/s";"2,65000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180610";"533973";"6254732";"Vandføring";"m3/s";"2,47499990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180609";"533973";"6254732";"Vandføring";"m3/s";"2,5";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180608";"533973";"6254732";"Vandføring";"m3/s";"2,47499990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180607";"533973";"6254732";"Vandføring";"m3/s";"2,375";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180606";"533973";"6254732";"Vandføring";"m3/s";"2,29999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180605";"533973";"6254732";"Vandføring";"m3/s";"2,32500004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180604";"533973";"6254732";"Vandføring";"m3/s";"2,5";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180603";"533973";"6254732";"Vandføring";"m3/s";"2,54999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180602";"533973";"6254732";"Vandføring";"m3/s";"2,70000004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180601";"533973";"6254732";"Vandføring";"m3/s";"2,65000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180531";"533973";"6254732";"Vandføring";"m3/s";"2,20000004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180530";"533973";"6254732";"Vandføring";"m3/s";"2,09999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180529";"533973";"6254732";"Vandføring";"m3/s";"2,54999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180528";"533973";"6254732";"Vandføring";"m3/s";"2,77500009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180527";"533973";"6254732";"Vandføring";"m3/s";"2,25";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180526";"533973";"6254732";"Vandføring";"m3/s";"2,79999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180525";"533973";"6254732";"Vandføring";"m3/s";"2,40000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180524";"533973";"6254732";"Vandføring";"m3/s";"2,04999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180523";"533973";"6254732";"Vandføring";"m3/s";"2,47499990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180522";"533973";"6254732";"Vandføring";"m3/s";"2,25";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180521";"533973";"6254732";"Vandføring";"m3/s";"1,60000002384186";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180520";"533973";"6254732";"Vandføring";"m3/s";"2,07500004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180519";"533973";"6254732";"Vandføring";"m3/s";"3,04999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180518";"533973";"6254732";"Vandføring";"m3/s";"2,95000004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180517";"533973";"6254732";"Vandføring";"m3/s";"2,84999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180516";"533973";"6254732";"Vandføring";"m3/s";"2,72499990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180515";"533973";"6254732";"Vandføring";"m3/s";"2,67499995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180514";"533973";"6254732";"Vandføring";"m3/s";"2,375";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180513";"533973";"6254732";"Vandføring";"m3/s";"2";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180512";"533973";"6254732";"Vandføring";"m3/s";"2,90000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180511";"533973";"6254732";"Vandføring";"m3/s";"2,79999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180510";"533973";"6254732";"Vandføring";"m3/s";"1,95000004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180509";"533973";"6254732";"Vandføring";"m3/s";"2,75";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180508";"533973";"6254732";"Vandføring";"m3/s";"2,32500004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180507";"533973";"6254732";"Vandføring";"m3/s";"2,77500009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180506";"533973";"6254732";"Vandføring";"m3/s";"2,07500004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180505";"533973";"6254732";"Vandføring";"m3/s";"3,04999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180504";"533973";"6254732";"Vandføring";"m3/s";"2,75";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180503";"533973";"6254732";"Vandføring";"m3/s";"2,84999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180502";"533973";"6254732";"Vandføring";"m3/s";"3,15000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180501";"533973";"6254732";"Vandføring";"m3/s";"3,09999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180430";"533973";"6254732";"Vandføring";"m3/s";"2,99000000953674";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180429";"533973";"6254732";"Vandføring";"m3/s";"3";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180428";"533973";"6254732";"Vandføring";"m3/s";"3,07500004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180427";"533973";"6254732";"Vandføring";"m3/s";"2,625";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180426";"533973";"6254732";"Vandføring";"m3/s";"3,65000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180425";"533973";"6254732";"Vandføring";"m3/s";"3,25";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180424";"533973";"6254732";"Vandføring";"m3/s";"3,59999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180423";"533973";"6254732";"Vandføring";"m3/s";"3,53999996185303";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180422";"533973";"6254732";"Vandføring";"m3/s";"3,54999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180421";"533973";"6254732";"Vandføring";"m3/s";"3,70000004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180420";"533973";"6254732";"Vandføring";"m3/s";"3,90000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180419";"533973";"6254732";"Vandføring";"m3/s";"4,09999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180418";"533973";"6254732";"Vandføring";"m3/s";"4,34999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180417";"533973";"6254732";"Vandføring";"m3/s";"4";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180416";"533973";"6254732";"Vandføring";"m3/s";"3,90000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180415";"533973";"6254732";"Vandføring";"m3/s";"3,59999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180414";"533973";"6254732";"Vandføring";"m3/s";"2,29999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180413";"533973";"6254732";"Vandføring";"m3/s";"3,27500009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180412";"533973";"6254732";"Vandføring";"m3/s";"3,00999999046326";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180411";"533973";"6254732";"Vandføring";"m3/s";"3,15000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180410";"533973";"6254732";"Vandføring";"m3/s";"3,02500009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180409";"533973";"6254732";"Vandføring";"m3/s";"2,95000004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180408";"533973";"6254732";"Vandføring";"m3/s";"2,17499995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180407";"533973";"6254732";"Vandføring";"m3/s";"3,34999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180406";"533973";"6254732";"Vandføring";"m3/s";"3,22499990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180405";"533973";"6254732";"Vandføring";"m3/s";"3,40000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180404";"533973";"6254732";"Vandføring";"m3/s";"3,54999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180403";"533973";"6254732";"Vandføring";"m3/s";"3,20000004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180402";"533973";"6254732";"Vandføring";"m3/s";"2,04999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180401";"533973";"6254732";"Vandføring";"m3/s";"2,90000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180331";"533973";"6254732";"Vandføring";"m3/s";"2,34999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180330";"533973";"6254732";"Vandføring";"m3/s";"1,79999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180329";"533973";"6254732";"Vandføring";"m3/s";"2,70000004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180328";"533973";"6254732";"Vandføring";"m3/s";"3,15000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180327";"533973";"6254732";"Vandføring";"m3/s";"2,54999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180326";"533973";"6254732";"Vandføring";"m3/s";"2,70000004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180325";"533973";"6254732";"Vandføring";"m3/s";"1,97500002384186";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180324";"533973";"6254732";"Vandføring";"m3/s";"3,47499990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180323";"533973";"6254732";"Vandføring";"m3/s";"3,22499990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180322";"533973";"6254732";"Vandføring";"m3/s";"2,625";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180321";"533973";"6254732";"Vandføring";"m3/s";"2,84999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180320";"533973";"6254732";"Vandføring";"m3/s";"3,04999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180319";"533973";"6254732";"Vandføring";"m3/s";"2,75";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180318";"533973";"6254732";"Vandføring";"m3/s";"2,07500004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180317";"533973";"6254732";"Vandføring";"m3/s";"3,22499990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180316";"533973";"6254732";"Vandføring";"m3/s";"2,84999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180315";"533973";"6254732";"Vandføring";"m3/s";"3";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180314";"533973";"6254732";"Vandføring";"m3/s";"3,15000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180313";"533973";"6254732";"Vandføring";"m3/s";"3";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180312";"533973";"6254732";"Vandføring";"m3/s";"2,75";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180311";"533973";"6254732";"Vandføring";"m3/s";"2,34999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180310";"533973";"6254732";"Vandføring";"m3/s";"3,47499990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180309";"533973";"6254732";"Vandføring";"m3/s";"3,15000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180308";"533973";"6254732";"Vandføring";"m3/s";"2,84999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180307";"533973";"6254732";"Vandføring";"m3/s";"3,22499990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180306";"533973";"6254732";"Vandføring";"m3/s";"3,15000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180305";"533973";"6254732";"Vandføring";"m3/s";"3,15000009536743";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180304";"533973";"6254732";"Vandføring";"m3/s";"3,04999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180303";"533973";"6254732";"Vandføring";"m3/s";"3,29999995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180302";"533973";"6254732";"Vandføring";"m3/s";"3,47499990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180301";"533973";"6254732";"Vandføring";"m3/s";"3,70000004768372";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180228";"533973";"6254732";"Vandføring";"m3/s";"3,84999990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180227";"533973";"6254732";"Vandføring";"m3/s";"3,92499995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180226";"533973";"6254732";"Vandføring";"m3/s";"3,92499995231628";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180225";"533973";"6254732";"Vandføring";"m3/s";"4,44999980926514";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180224";"533973";"6254732";"Vandføring";"m3/s";"4,47499990463257";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180223";"533973";"6254732";"Vandføring";"m3/s";"4,32499980926514";"FagK";"GODK"
"NØRRE Å";"21000794";"NØRRE Å, VEJRUMBRO";"19180222";"533973";"6254732";"Vandføring";"m3/s";"3,47499990463257";"FagK";"GODK"
