Lokalitetsnavn;ObservationsStedNr;ObservationsStedNavn;Dato;Xutm_Euref89_Zone32;Yutm_Euref89_Zone32;Parameter;Enhed;Resultat;Kontrol;Kvalitet
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430101";"667753";"6141009";"Vandføring";"m3/s";"6,3000002";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430102";"667753";"6141009";"Vandføring";"m3/s";"6,3000002";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430103";"667753";"6141009";"Vandføring";"m3/s";"6,0500002";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430104";"667753";"6141009";"Vandføring";"m3/s";"5,1999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430105";"667753";"6141009";"Vandføring";"m3/s";"5,1999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430106";"667753";"6141009";"Vandføring";"m3/s";"5";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430107";"667753";"6141009";"Vandføring";"m3/s";"4,9499998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430108";"667753";"6141009";"Vandføring";"m3/s";"4,9000001";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430109";"667753";"6141009";"Vandføring";"m3/s";"4,8000002";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430110";"667753";"6141009";"Vandføring";"m3/s";"4,6999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430111";"667753";"6141009";"Vandføring";"m3/s";"4,5999999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430112";"667753";"6141009";"Vandføring";"m3/s";"4,3000002";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430113";"667753";"6141009";"Vandføring";"m3/s";"4,0999999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430114";"667753";"6141009";"Vandføring";"m3/s";"3,95";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430115";"667753";"6141009";"Vandføring";"m3/s";"3,9000001";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430116";"667753";"6141009";"Vandføring";"m3/s";"4,9000001";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430117";"667753";"6141009";"Vandføring";"m3/s";"5,5999999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430118";"667753";"6141009";"Vandføring";"m3/s";"5,8000002";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430119";"667753";"6141009";"Vandføring";"m3/s";"6,1999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430120";"667753";"6141009";"Vandføring";"m3/s";"6,3000002";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430121";"667753";"6141009";"Vandføring";"m3/s";"6,6999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430122";"667753";"6141009";"Vandføring";"m3/s";"11";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430123";"667753";"6141009";"Vandføring";"m3/s";"14";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430124";"667753";"6141009";"Vandføring";"m3/s";"20";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430125";"667753";"6141009";"Vandføring";"m3/s";"19";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430126";"667753";"6141009";"Vandføring";"m3/s";"18,5";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430127";"667753";"6141009";"Vandføring";"m3/s";"18,5";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430128";"667753";"6141009";"Vandføring";"m3/s";"16";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430129";"667753";"6141009";"Vandføring";"m3/s";"17";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430130";"667753";"6141009";"Vandføring";"m3/s";"22";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430131";"667753";"6141009";"Vandføring";"m3/s";"20,6";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430201";"667753";"6141009";"Vandføring";"m3/s";"20,200001";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430202";"667753";"6141009";"Vandføring";"m3/s";"20,299999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430203";"667753";"6141009";"Vandføring";"m3/s";"20,1";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430204";"667753";"6141009";"Vandføring";"m3/s";"19";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430205";"667753";"6141009";"Vandføring";"m3/s";"18,5";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430206";"667753";"6141009";"Vandføring";"m3/s";"18,6";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430207";"667753";"6141009";"Vandføring";"m3/s";"18,799999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430208";"667753";"6141009";"Vandføring";"m3/s";"18,5";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430209";"667753";"6141009";"Vandføring";"m3/s";"18,200001";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430210";"667753";"6141009";"Vandføring";"m3/s";"17,700001";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430211";"667753";"6141009";"Vandføring";"m3/s";"17,4";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430212";"667753";"6141009";"Vandføring";"m3/s";"15,8";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430213";"667753";"6141009";"Vandføring";"m3/s";"17,1";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430214";"667753";"6141009";"Vandføring";"m3/s";"17,25";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430215";"667753";"6141009";"Vandføring";"m3/s";"17,1";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430216";"667753";"6141009";"Vandføring";"m3/s";"17,4";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430217";"667753";"6141009";"Vandføring";"m3/s";"17,1";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430218";"667753";"6141009";"Vandføring";"m3/s";"16,200001";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430219";"667753";"6141009";"Vandføring";"m3/s";"15,5";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430220";"667753";"6141009";"Vandføring";"m3/s";"14,5";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430221";"667753";"6141009";"Vandføring";"m3/s";"14,2";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430222";"667753";"6141009";"Vandføring";"m3/s";"12,1";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430223";"667753";"6141009";"Vandføring";"m3/s";"11,1";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430224";"667753";"6141009";"Vandføring";"m3/s";"10,6";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430225";"667753";"6141009";"Vandføring";"m3/s";"9,75";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430226";"667753";"6141009";"Vandføring";"m3/s";"9,1000004";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430227";"667753";"6141009";"Vandføring";"m3/s";"8,5";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430228";"667753";"6141009";"Vandføring";"m3/s";"8,1499996";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430301";"667753";"6141009";"Vandføring";"m3/s";"7,8000002";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430302";"667753";"6141009";"Vandføring";"m3/s";"7,1999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430303";"667753";"6141009";"Vandføring";"m3/s";"6,3000002";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430304";"667753";"6141009";"Vandføring";"m3/s";"5,5";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430305";"667753";"6141009";"Vandføring";"m3/s";"5,6999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430306";"667753";"6141009";"Vandføring";"m3/s";"5,6999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430307";"667753";"6141009";"Vandføring";"m3/s";"5,5";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430308";"667753";"6141009";"Vandføring";"m3/s";"5,5999999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430309";"667753";"6141009";"Vandføring";"m3/s";"4,5999999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430310";"667753";"6141009";"Vandføring";"m3/s";"4,4000001";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430311";"667753";"6141009";"Vandføring";"m3/s";"4,1999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430312";"667753";"6141009";"Vandføring";"m3/s";"3,8";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430313";"667753";"6141009";"Vandføring";"m3/s";"3,6500001";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430314";"667753";"6141009";"Vandføring";"m3/s";"3,3";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430315";"667753";"6141009";"Vandføring";"m3/s";"3,0999999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430316";"667753";"6141009";"Vandføring";"m3/s";"3,05";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430317";"667753";"6141009";"Vandføring";"m3/s";"2,95";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430318";"667753";"6141009";"Vandføring";"m3/s";"2,95";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430319";"667753";"6141009";"Vandføring";"m3/s";"2,9000001";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430320";"667753";"6141009";"Vandføring";"m3/s";"2,7";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430321";"667753";"6141009";"Vandføring";"m3/s";"2,5";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430322";"667753";"6141009";"Vandføring";"m3/s";"2,5";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430323";"667753";"6141009";"Vandføring";"m3/s";"2,3499999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430324";"667753";"6141009";"Vandføring";"m3/s";"2,2";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430325";"667753";"6141009";"Vandføring";"m3/s";"2,05";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430326";"667753";"6141009";"Vandføring";"m3/s";"1,75";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430327";"667753";"6141009";"Vandføring";"m3/s";"2,0999999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430328";"667753";"6141009";"Vandføring";"m3/s";"2,3";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430329";"667753";"6141009";"Vandføring";"m3/s";"2,3499999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430330";"667753";"6141009";"Vandføring";"m3/s";"2,4000001";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430331";"667753";"6141009";"Vandføring";"m3/s";"2,95";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430401";"667753";"6141009";"Vandføring";"m3/s";"4";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430402";"667753";"6141009";"Vandføring";"m3/s";"3,4000001";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430403";"667753";"6141009";"Vandføring";"m3/s";"2,05";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430404";"667753";"6141009";"Vandføring";"m3/s";"2,05";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430405";"667753";"6141009";"Vandføring";"m3/s";"2";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430406";"667753";"6141009";"Vandføring";"m3/s";"1,9";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430407";"667753";"6141009";"Vandføring";"m3/s";"1,9";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430408";"667753";"6141009";"Vandføring";"m3/s";"1,75";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430409";"667753";"6141009";"Vandføring";"m3/s";"1,8";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430410";"667753";"6141009";"Vandføring";"m3/s";"1,7";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430411";"667753";"6141009";"Vandføring";"m3/s";"2,2";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430412";"667753";"6141009";"Vandføring";"m3/s";"1,95";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430413";"667753";"6141009";"Vandføring";"m3/s";"1,8";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430414";"667753";"6141009";"Vandføring";"m3/s";"1,75";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430415";"667753";"6141009";"Vandføring";"m3/s";"1,6";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430416";"667753";"6141009";"Vandføring";"m3/s";"1,6";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430417";"667753";"6141009";"Vandføring";"m3/s";"1,55";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430418";"667753";"6141009";"Vandføring";"m3/s";"1,35";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430419";"667753";"6141009";"Vandføring";"m3/s";"1,25";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430420";"667753";"6141009";"Vandføring";"m3/s";"1,4";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430421";"667753";"6141009";"Vandføring";"m3/s";"1,2";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430422";"667753";"6141009";"Vandføring";"m3/s";"1,05";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430423";"667753";"6141009";"Vandføring";"m3/s";"1,05";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430424";"667753";"6141009";"Vandføring";"m3/s";"1,25";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430425";"667753";"6141009";"Vandføring";"m3/s";"1,3";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430426";"667753";"6141009";"Vandføring";"m3/s";"1,3";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430427";"667753";"6141009";"Vandføring";"m3/s";"1,6";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430428";"667753";"6141009";"Vandføring";"m3/s";"1,45";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430429";"667753";"6141009";"Vandføring";"m3/s";"1,45";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430430";"667753";"6141009";"Vandføring";"m3/s";"1,35";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430501";"667753";"6141009";"Vandføring";"m3/s";"1,1";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430502";"667753";"6141009";"Vandføring";"m3/s";"0,94999999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430503";"667753";"6141009";"Vandføring";"m3/s";"1,15";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430504";"667753";"6141009";"Vandføring";"m3/s";"1,3";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430505";"667753";"6141009";"Vandføring";"m3/s";"1,2";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430506";"667753";"6141009";"Vandføring";"m3/s";"1,2";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430507";"667753";"6141009";"Vandføring";"m3/s";"1,25";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430508";"667753";"6141009";"Vandføring";"m3/s";"1,3";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430509";"667753";"6141009";"Vandføring";"m3/s";"1,2";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430510";"667753";"6141009";"Vandføring";"m3/s";"1,4";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430511";"667753";"6141009";"Vandføring";"m3/s";"1,6";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430512";"667753";"6141009";"Vandføring";"m3/s";"1,2";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430513";"667753";"6141009";"Vandføring";"m3/s";"1,2";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430514";"667753";"6141009";"Vandføring";"m3/s";"1,1";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430515";"667753";"6141009";"Vandføring";"m3/s";"1,1";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430516";"667753";"6141009";"Vandføring";"m3/s";"1,05";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430517";"667753";"6141009";"Vandføring";"m3/s";"1";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430518";"667753";"6141009";"Vandføring";"m3/s";"0,89999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430519";"667753";"6141009";"Vandføring";"m3/s";"0,80000001";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430520";"667753";"6141009";"Vandføring";"m3/s";"0,80000001";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430521";"667753";"6141009";"Vandføring";"m3/s";"0,89999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430522";"667753";"6141009";"Vandføring";"m3/s";"0,94999999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430523";"667753";"6141009";"Vandføring";"m3/s";"0,89999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430524";"667753";"6141009";"Vandføring";"m3/s";"0,85000002";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430525";"667753";"6141009";"Vandføring";"m3/s";"0,85000002";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430526";"667753";"6141009";"Vandføring";"m3/s";"0,75";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430527";"667753";"6141009";"Vandføring";"m3/s";"0,69999999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430528";"667753";"6141009";"Vandføring";"m3/s";"0,69999999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430529";"667753";"6141009";"Vandføring";"m3/s";"0,75";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430530";"667753";"6141009";"Vandføring";"m3/s";"0,69999999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430531";"667753";"6141009";"Vandføring";"m3/s";"0,64999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430601";"667753";"6141009";"Vandføring";"m3/s";"0,64999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430602";"667753";"6141009";"Vandføring";"m3/s";"0,64999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430603";"667753";"6141009";"Vandføring";"m3/s";"0,69999999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430604";"667753";"6141009";"Vandføring";"m3/s";"0,64999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430605";"667753";"6141009";"Vandføring";"m3/s";"0,69999999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430606";"667753";"6141009";"Vandføring";"m3/s";"0,75";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430607";"667753";"6141009";"Vandføring";"m3/s";"0,89999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430608";"667753";"6141009";"Vandføring";"m3/s";"1,45";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430609";"667753";"6141009";"Vandføring";"m3/s";"1,4";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430610";"667753";"6141009";"Vandføring";"m3/s";"1,3";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430611";"667753";"6141009";"Vandføring";"m3/s";"1,5";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430612";"667753";"6141009";"Vandføring";"m3/s";"1,5";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430613";"667753";"6141009";"Vandføring";"m3/s";"1,25";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430614";"667753";"6141009";"Vandføring";"m3/s";"1";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430615";"667753";"6141009";"Vandføring";"m3/s";"0,89999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430616";"667753";"6141009";"Vandføring";"m3/s";"0,80000001";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430617";"667753";"6141009";"Vandføring";"m3/s";"0,80000001";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430618";"667753";"6141009";"Vandføring";"m3/s";"0,89999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430619";"667753";"6141009";"Vandføring";"m3/s";"1,05";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430620";"667753";"6141009";"Vandføring";"m3/s";"0,69999999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430621";"667753";"6141009";"Vandføring";"m3/s";"0,60000002";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430622";"667753";"6141009";"Vandføring";"m3/s";"0,60000002";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430623";"667753";"6141009";"Vandføring";"m3/s";"0,40000001";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430624";"667753";"6141009";"Vandføring";"m3/s";"0,5";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430625";"667753";"6141009";"Vandføring";"m3/s";"0,5";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430626";"667753";"6141009";"Vandføring";"m3/s";"0,60000002";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430627";"667753";"6141009";"Vandføring";"m3/s";"0,60000002";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430628";"667753";"6141009";"Vandføring";"m3/s";"0,75";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430629";"667753";"6141009";"Vandføring";"m3/s";"0,64999998";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430630";"667753";"6141009";"Vandføring";"m3/s";"0,60000002";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430701";"667753";"6141009";"Vandføring";"m3/s";"0,69999999";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430702";"667753";"6141009";"Vandføring";"m3/s";"0,60000002";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430703";"667753";"6141009";"Vandføring";"m3/s";"0,60000002";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430704";"667753";"6141009";"Vandføring";"m3/s";"0,60000002";"FagK";"GODK"
"SUSÅ";"57000050";"SUSÅ, NÆSBY BRO";"19430705";"667753";"6141009";"Vandføring";"m3/s";"0,60000002";"FagK";"GODK"
